0.002769709543568477, 4.108695652173878
0.041545643153527045, 10.27173913043481
0.09417012448132789, 19.17391304347825
0.160643153526971, 32.18478260869563
0.2188070539419088, 42.45652173913044
0.26866182572614117, 52.72826086956519
0.3240560165975105, 64.36956521739131
0.3905290456431536, 77.38043478260869
0.46531120331950204, 91.07608695652175
0.5428630705394192, 107.51086956521743
0.6204149377593361, 123.26086956521738
0.6841182572614107, 134.21739130434787
0.7090456431535269, 138.32608695652175
0.7478215767634856, 147.22826086956525
0.8032157676348549, 156.81521739130437
0.8503008298755187, 166.4021739130435
0.905695020746888, 175.98913043478262
0.9666286307053943, 187.63043478260875
1.0275622406639005, 198.58695652173913
1.0884958506224067, 210.22826086956525
1.1355809128630705, 219.1304347826087
1.1937448132780082, 229.4021739130435
1.232520746887967, 235.56521739130437
1.2796058091286309, 245.1521739130435
1.3294605809128632, 254.05434782608697
1.3488485477178425, 253.3695652173913
1.3737759336099584, 257.47826086956525
1.4042427385892116, 261.5869565217391
1.4762551867219922, 273.22826086956525
1.5094917012448135, 276.6521739130435
1.5427282157676352, 280.7608695652174
1.6008921161825729, 290.3478260869565
1.6507468879668052, 297.195652173913
1.7532261410788381, 312.94565217391306
1.8446265560165975, 325.27173913043475
1.9526452282157676, 341.70652173913044
2.0357365145228217, 353.34782608695656
2.1243672199170125, 365.67391304347825
2.1963796680497927, 376.63043478260875
2.287780082987552, 389.6413043478261
2.3930290456431536, 403.3369565217391
2.478890041493776, 414.97826086956525
2.5342842323651453, 423.19565217391306
2.5702904564315356, 427.9891304347826
2.664460580912863, 440.3152173913044
